YEAR,STATE,EVENT_TYPE,Injuries,Deaths,DAMAGE_PROPERTY,DAMAGE_CROPS
1957,MAINE,Hail,0,0,0.0,0.0
1957,MAINE,Thunderstorm Wind,0,0,0.0,0.0
1957,MAINE,Tornado,0,0,2500.0,0.0
1957,MARYLAND,Hail,0,0,0.0,0.0
1957,MARYLAND,Thunderstorm Wind,0,0,0.0,0.0
1957,MASSACHUSETTS,Hail,0,0,0.0,0.0
1957,MASSACHUSETTS,Thunderstorm Wind,0,0,0.0,0.0
1957,MASSACHUSETTS,Tornado,0,0,55750.0,0.0
1957,MICHIGAN,Hail,0,0,0.0,0.0
1957,MICHIGAN,Thunderstorm Wind,0,0,0.0,0.0
1957,MICHIGAN,Tornado,18,1,907530.0,0.0
1957,MINNESOTA,Hail,0,0,0.0,0.0
1957,MINNESOTA,Thunderstorm Wind,0,0,0.0,0.0
1957,MINNESOTA,Tornado,4,0,577620.0,0.0
1957,MISSISSIPPI,Hail,0,0,0.0,0.0
1957,MISSISSIPPI,Thunderstorm Wind,0,0,0.0,0.0
1957,MISSISSIPPI,Tornado,114,6,3985060.0,0.0
1957,MISSOURI,Hail,0,0,0.0,0.0
1957,MISSOURI,Thunderstorm Wind,0,0,0.0,0.0
1957,MISSOURI,Tornado,310,56,82226120.0,0.0
1957,MONTANA,Hail,0,0,0.0,0.0
1957,MONTANA,Thunderstorm Wind,0,0,0.0,0.0
1957,MONTANA,Tornado,0,0,250.0,0.0
1957,NEBRASKA,Hail,0,0,0.0,0.0
1957,NEBRASKA,Thunderstorm Wind,0,0,0.0,0.0
1957,NEBRASKA,Tornado,9,1,8779200.0,0.0
1957,NEVADA,Hail,0,0,0.0,0.0
1957,NEW HAMPSHIRE,Hail,0,0,0.0,0.0
1957,NEW HAMPSHIRE,Thunderstorm Wind,0,0,0.0,0.0
1957,NEW HAMPSHIRE,Tornado,1,0,25000.0,0.0
1957,NEW JERSEY,Thunderstorm Wind,0,0,0.0,0.0
1957,NEW JERSEY,Tornado,0,0,250000.0,0.0
1957,NEW MEXICO,Hail,0,0,0.0,0.0
1957,NEW MEXICO,Thunderstorm Wind,0,0,0.0,0.0
1957,NEW MEXICO,Tornado,0,1,550180.0,0.0
1957,NEW YORK,Hail,0,0,0.0,0.0
1957,NEW YORK,Thunderstorm Wind,0,0,0.0,0.0
1957,NEW YORK,Tornado,0,0,25000.0,0.0
1957,NORTH CAROLINA,Hail,0,0,0.0,0.0
1957,NORTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1957,NORTH CAROLINA,Tornado,110,4,2552500.0,0.0
1957,NORTH DAKOTA,Hail,0,0,0.0,0.0
1957,NORTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1957,NORTH DAKOTA,Tornado,103,10,25110030.0,0.0
1957,OHIO,Hail,0,0,0.0,0.0
1957,OHIO,Thunderstorm Wind,0,0,0.0,0.0
1957,OHIO,Tornado,3,0,525000.0,0.0
1957,OKLAHOMA,Hail,0,0,0.0,0.0
1957,OKLAHOMA,Thunderstorm Wind,0,0,0.0,0.0
1957,OKLAHOMA,Tornado,53,22,7254300.0,0.0
1957,OREGON,Hail,0,0,0.0,0.0
1957,OREGON,Thunderstorm Wind,0,0,0.0,0.0
1957,OREGON,Tornado,0,0,5000.0,0.0
1957,PENNSYLVANIA,Hail,0,0,0.0,0.0
1957,PENNSYLVANIA,Thunderstorm Wind,0,0,0.0,0.0
1957,PENNSYLVANIA,Tornado,5,0,377750.0,0.0
1957,RHODE ISLAND,Thunderstorm Wind,0,0,0.0,0.0
1957,SOUTH CAROLINA,Hail,0,0,0.0,0.0
1957,SOUTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1957,SOUTH CAROLINA,Tornado,19,0,1055030.0,0.0
1957,SOUTH DAKOTA,Hail,0,0,0.0,0.0
1957,SOUTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1957,SOUTH DAKOTA,Tornado,1,1,385520.0,0.0
1957,TENNESSEE,Hail,0,0,0.0,0.0
1957,TENNESSEE,Thunderstorm Wind,0,0,0.0,0.0
1957,TENNESSEE,Tornado,19,0,3262500.0,0.0
1957,TEXAS,Hail,0,0,0.0,0.0
1957,TEXAS,Thunderstorm Wind,0,0,0.0,0.0
1957,TEXAS,Tornado,489,38,39953220.0,0.0
1957,UTAH,Hail,0,0,0.0,0.0
1957,UTAH,Thunderstorm Wind,0,0,0.0,0.0
1957,UTAH,Tornado,0,0,25000.0,0.0
1957,VERMONT,Hail,0,0,0.0,0.0
1957,VERMONT,Thunderstorm Wind,0,0,0.0,0.0
1957,VERMONT,Tornado,0,0,252500.0,0.0
1957,VIRGINIA,Hail,0,0,0.0,0.0
1957,VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1957,VIRGINIA,Tornado,5,0,302500.0,0.0
1957,WASHINGTON,Tornado,0,0,2780.0,0.0
1957,WEST VIRGINIA,Hail,0,0,0.0,0.0
1957,WEST VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1957,WEST VIRGINIA,Tornado,0,0,250000.0,0.0
1957,WISCONSIN,Hail,0,0,0.0,0.0
1957,WISCONSIN,Thunderstorm Wind,0,0,0.0,0.0
1957,WISCONSIN,Tornado,7,1,1155000.0,0.0
1957,WYOMING,Hail,0,0,0.0,0.0
1957,WYOMING,Thunderstorm Wind,0,0,0.0,0.0
1957,WYOMING,Tornado,0,0,90.0,0.0
1958,ALABAMA,Hail,0,0,0.0,0.0
1958,ALABAMA,Thunderstorm Wind,0,0,0.0,0.0
1958,ALABAMA,Tornado,3,1,2060000.0,0.0
1958,ARIZONA,Hail,0,0,0.0,0.0
1958,ARIZONA,Thunderstorm Wind,0,0,0.0,0.0
1958,ARIZONA,Tornado,0,0,5060.0,0.0
1958,ARKANSAS,Hail,0,0,0.0,0.0
1958,ARKANSAS,Thunderstorm Wind,0,0,0.0,0.0
1958,ARKANSAS,Tornado,0,0,302560.0,0.0
1958,CALIFORNIA,Hail,0,0,0.0,0.0
1958,CALIFORNIA,Thunderstorm Wind,0,0,0.0,0.0
1958,CALIFORNIA,Tornado,0,0,55500.0,0.0
1958,COLORADO,Hail,0,0,0.0,0.0
1958,COLORADO,Thunderstorm Wind,0,0,0.0,0.0
1958,COLORADO,Tornado,5,0,45210.0,0.0
1958,CONNECTICUT,Thunderstorm Wind,0,0,0.0,0.0
1958,CONNECTICUT,Tornado,2,0,252530.0,0.0
1958,DELAWARE,Thunderstorm Wind,0,0,0.0,0.0
1958,DELAWARE,Tornado,0,0,2500.0,0.0
1958,FLORIDA,Hail,0,0,0.0,0.0
1958,FLORIDA,Thunderstorm Wind,0,0,0.0,0.0
1958,FLORIDA,Tornado,69,1,1165990.0,0.0
1958,GEORGIA,Hail,0,0,0.0,0.0
1958,GEORGIA,Thunderstorm Wind,0,0,0.0,0.0
1958,GEORGIA,Tornado,19,0,790030.0,0.0
1958,IDAHO,Hail,0,0,0.0,0.0
1958,IDAHO,Thunderstorm Wind,0,0,0.0,0.0
1958,IDAHO,Tornado,0,0,25000.0,0.0
1958,ILLINOIS,Hail,0,0,0.0,0.0
1958,ILLINOIS,Thunderstorm Wind,0,0,0.0,0.0
1958,ILLINOIS,Tornado,25,2,9320560.0,0.0
1958,INDIANA,Hail,0,0,0.0,0.0
1958,INDIANA,Thunderstorm Wind,0,0,0.0,0.0
1958,INDIANA,Tornado,4,0,1390000.0,0.0
1958,IOWA,Hail,0,0,0.0,0.0
1958,IOWA,Thunderstorm Wind,0,0,0.0,0.0
1958,IOWA,Tornado,2,0,637560.0,0.0
1958,KANSAS,Hail,0,0,0.0,0.0
1958,KANSAS,Thunderstorm Wind,0,0,0.0,0.0
1958,KANSAS,Tornado,24,15,3057810.0,0.0
1958,KENTUCKY,Hail,0,0,0.0,0.0
1958,KENTUCKY,Thunderstorm Wind,0,0,0.0,0.0
1958,KENTUCKY,Tornado,12,0,355030.0,0.0
1958,LOUISIANA,Hail,0,0,0.0,0.0
1958,LOUISIANA,Thunderstorm Wind,0,0,0.0,0.0
1958,LOUISIANA,Tornado,3,0,327500.0,0.0
1958,MAINE,Hail,0,0,0.0,0.0
1958,MAINE,Thunderstorm Wind,0,0,0.0,0.0
1958,MAINE,Tornado,0,0,105250.0,0.0
1958,MARYLAND,Hail,0,0,0.0,0.0
1958,MARYLAND,Thunderstorm Wind,0,0,0.0,0.0
1958,MARYLAND,Tornado,0,0,50000.0,0.0
1958,MASSACHUSETTS,Hail,0,0,0.0,0.0
1958,MASSACHUSETTS,Thunderstorm Wind,0,0,0.0,0.0
1958,MASSACHUSETTS,Tornado,2,1,520500.0,0.0
1958,MICHIGAN,Hail,0,0,0.0,0.0
1958,MICHIGAN,Thunderstorm Wind,0,0,0.0,0.0
1958,MICHIGAN,Tornado,0,0,30340.0,0.0
1958,MINNESOTA,Hail,0,0,0.0,0.0
1958,MINNESOTA,Thunderstorm Wind,0,0,0.0,0.0
1958,MINNESOTA,Tornado,16,2,530370.0,0.0
1958,MISSISSIPPI,Hail,0,0,0.0,0.0
1958,MISSISSIPPI,Thunderstorm Wind,0,0,0.0,0.0
1958,MISSISSIPPI,Tornado,92,13,9732500.0,0.0
1958,MISSOURI,Hail,0,0,0.0,0.0
1958,MISSOURI,Thunderstorm Wind,0,0,0.0,0.0
1958,MISSOURI,Tornado,10,2,4268090.0,0.0
1958,MONTANA,Hail,0,0,0.0,0.0
1958,MONTANA,Thunderstorm Wind,0,0,0.0,0.0
1958,MONTANA,Tornado,3,0,2502780.0,0.0
1958,NEBRASKA,Hail,0,0,0.0,0.0
1958,NEBRASKA,Thunderstorm Wind,0,0,0.0,0.0
1958,NEBRASKA,Tornado,4,0,1709170.0,0.0
1958,NEVADA,Hail,0,0,0.0,0.0
1958,NEW HAMPSHIRE,Thunderstorm Wind,0,0,0.0,0.0
1958,NEW JERSEY,Thunderstorm Wind,0,0,0.0,0.0
1958,NEW JERSEY,Tornado,1,0,527500.0,0.0
1958,NEW MEXICO,Hail,0,0,0.0,0.0
1958,NEW MEXICO,Thunderstorm Wind,0,0,0.0,0.0
1958,NEW MEXICO,Tornado,0,0,90.0,0.0
1958,NEW YORK,Hail,0,0,0.0,0.0
1958,NEW YORK,Thunderstorm Wind,0,0,0.0,0.0
1958,NEW YORK,Tornado,0,0,50000.0,0.0
1958,NORTH CAROLINA,Hail,0,0,0.0,0.0
1958,NORTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1958,NORTH CAROLINA,Tornado,1,0,30000.0,0.0
1958,NORTH DAKOTA,Hail,0,0,0.0,0.0
1958,NORTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1958,NORTH DAKOTA,Tornado,4,0,105090.0,0.0
1958,OHIO,Hail,0,0,0.0,0.0
1958,OHIO,Thunderstorm Wind,0,0,0.0,0.0
1958,OHIO,Tornado,14,0,650000.0,0.0
1958,OKLAHOMA,Hail,0,0,0.0,0.0
1958,OKLAHOMA,Thunderstorm Wind,0,0,0.0,0.0
1958,OKLAHOMA,Tornado,25,0,720760.0,0.0
1958,OREGON,Hail,0,0,0.0,0.0
1958,OREGON,Thunderstorm Wind,0,0,0.0,0.0
1958,PENNSYLVANIA,Hail,0,0,0.0,0.0
1958,PENNSYLVANIA,Thunderstorm Wind,0,0,0.0,0.0
1958,PENNSYLVANIA,Tornado,0,0,2500.0,0.0
1958,SOUTH CAROLINA,Hail,0,0,0.0,0.0
1958,SOUTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1958,SOUTH CAROLINA,Tornado,2,1,55250.0,0.0
1958,SOUTH DAKOTA,Hail,0,0,0.0,0.0
1958,SOUTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1958,SOUTH DAKOTA,Tornado,0,0,2500.0,0.0
1958,TENNESSEE,Hail,0,0,0.0,0.0
1958,TENNESSEE,Thunderstorm Wind,0,0,0.0,0.0
1958,TENNESSEE,Tornado,0,0,252500.0,0.0
1958,TEXAS,Hail,0,0,0.0,0.0
1958,TEXAS,Thunderstorm Wind,0,0,0.0,0.0
1958,TEXAS,Tornado,53,1,2900970.0,0.0
1958,UTAH,Hail,0,0,0.0,0.0
1958,UTAH,Thunderstorm Wind,0,0,0.0,0.0
1958,VERMONT,Hail,0,0,0.0,0.0
1958,VERMONT,Thunderstorm Wind,0,0,0.0,0.0
1958,VIRGINIA,Hail,0,0,0.0,0.0
1958,VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1958,VIRGINIA,Tornado,0,0,250000.0,0.0
1958,WASHINGTON,Hail,0,0,0.0,0.0
1958,WASHINGTON,Thunderstorm Wind,0,0,0.0,0.0
1958,WASHINGTON,Tornado,0,0,25030.0,0.0
1958,WEST VIRGINIA,Hail,0,0,0.0,0.0
1958,WEST VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1958,WISCONSIN,Hail,0,0,0.0,0.0
1958,WISCONSIN,Thunderstorm Wind,0,0,0.0,0.0
1958,WISCONSIN,Tornado,140,28,84105310.0,0.0
1958,WYOMING,Hail,0,0,0.0,0.0
1958,WYOMING,Thunderstorm Wind,0,0,0.0,0.0
1958,WYOMING,Tornado,0,0,75270.0,0.0
1959,ALABAMA,Hail,0,0,0.0,0.0
1959,ALABAMA,Thunderstorm Wind,0,0,0.0,0.0
1959,ALABAMA,Tornado,8,0,330500.0,0.0
1959,ARIZONA,Thunderstorm Wind,0,0,0.0,0.0
1959,ARIZONA,Tornado,1,0,275000.0,0.0
1959,ARKANSAS,Hail,0,0,0.0,0.0
1959,ARKANSAS,Thunderstorm Wind,0,0,0.0,0.0
1959,ARKANSAS,Tornado,39,3,1600000.0,0.0
1959,CALIFORNIA,Hail,0,0,0.0,0.0
1959,CALIFORNIA,Thunderstorm Wind,0,0,0.0,0.0
1959,CALIFORNIA,Tornado,0,0,2500.0,0.0
1959,COLORADO,Hail,0,0,0.0,0.0
1959,COLORADO,Thunderstorm Wind,0,0,0.0,0.0
1959,COLORADO,Tornado,0,0,25000.0,0.0
1959,CONNECTICUT,Hail,0,0,0.0,0.0
1959,CONNECTICUT,Tornado,0,0,5030.0,0.0
1959,DELAWARE,Thunderstorm Wind,0,0,0.0,0.0
1959,FLORIDA,Hail,0,0,0.0,0.0
1959,FLORIDA,Thunderstorm Wind,0,0,0.0,0.0
1959,FLORIDA,Tornado,105,1,3306150.0,0.0
1959,GEORGIA,Hail,0,0,0.0,0.0
1959,GEORGIA,Thunderstorm Wind,0,0,0.0,0.0
1959,GEORGIA,Tornado,9,0,607750.0,0.0
1959,IDAHO,Thunderstorm Wind,0,0,0.0,0.0
1959,IDAHO,Tornado,0,0,50000.0,0.0
1959,ILLINOIS,Hail,0,0,0.0,0.0
1959,ILLINOIS,Thunderstorm Wind,0,0,0.0,0.0
1959,ILLINOIS,Tornado,19,1,3255530.0,0.0
1959,INDIANA,Hail,0,0,0.0,0.0
1959,INDIANA,Thunderstorm Wind,0,0,0.0,0.0
1959,INDIANA,Tornado,0,0,442500.0,0.0
1959,IOWA,Hail,0,0,0.0,0.0
1959,IOWA,Thunderstorm Wind,0,0,0.0,0.0
1959,IOWA,Tornado,7,0,4250000.0,0.0
1959,KANSAS,Hail,0,0,0.0,0.0
1959,KANSAS,Thunderstorm Wind,0,0,0.0,0.0
1959,KANSAS,Tornado,5,1,1275250.0,0.0
1959,KENTUCKY,Hail,0,0,0.0,0.0
1959,KENTUCKY,Thunderstorm Wind,0,0,0.0,0.0
1959,KENTUCKY,Tornado,6,3,2775000.0,0.0
1959,LOUISIANA,Hail,0,0,0.0,0.0
1959,LOUISIANA,Thunderstorm Wind,0,0,0.0,0.0
1959,LOUISIANA,Tornado,4,0,608000.0,0.0
1959,MAINE,Thunderstorm Wind,0,0,0.0,0.0
1959,MAINE,Tornado,2,0,35000.0,0.0
1959,MARYLAND,Hail,0,0,0.0,0.0
1959,MARYLAND,Thunderstorm Wind,0,0,0.0,0.0
1959,MARYLAND,Tornado,0,0,27500.0,0.0
1959,MASSACHUSETTS,Hail,0,0,0.0,0.0
1959,MASSACHUSETTS,Thunderstorm Wind,0,0,0.0,0.0
1959,MICHIGAN,Hail,0,0,0.0,0.0
1959,MICHIGAN,Thunderstorm Wind,0,0,0.0,0.0
1959,MICHIGAN,Tornado,0,0,250.0,0.0
1959,MINNESOTA,Hail,0,0,0.0,0.0
1959,MINNESOTA,Thunderstorm Wind,0,0,0.0,0.0
1959,MINNESOTA,Tornado,0,0,1178000.0,0.0
1959,MISSISSIPPI,Hail,0,0,0.0,0.0
1959,MISSISSIPPI,Thunderstorm Wind,0,0,0.0,0.0
1959,MISSISSIPPI,Tornado,2,1,792750.0,0.0
1959,MISSOURI,Hail,0,0,0.0,0.0
1959,MISSOURI,Thunderstorm Wind,0,0,0.0,0.0
1959,MISSOURI,Tornado,351,21,50868060.0,0.0
1959,MONTANA,Hail,0,0,0.0,0.0
1959,MONTANA,Thunderstorm Wind,0,0,0.0,0.0
1959,MONTANA,Tornado,0,0,5030.0,0.0
1959,NEBRASKA,Hail,0,0,0.0,0.0
1959,NEBRASKA,Thunderstorm Wind,0,0,0.0,0.0
1959,NEBRASKA,Tornado,5,1,1463530.0,0.0
1959,NEVADA,Thunderstorm Wind,0,0,0.0,0.0
1959,NEW HAMPSHIRE,Thunderstorm Wind,0,0,0.0,0.0
1959,NEW HAMPSHIRE,Tornado,0,0,25000.0,0.0
1959,NEW MEXICO,Hail,0,0,0.0,0.0
1959,NEW MEXICO,Thunderstorm Wind,0,0,0.0,0.0
1959,NEW MEXICO,Tornado,0,0,45780.0,0.0
1959,NEW YORK,Hail,0,0,0.0,0.0
1959,NEW YORK,Thunderstorm Wind,0,0,0.0,0.0
1959,NEW YORK,Tornado,3,0,300000.0,0.0
1959,NORTH CAROLINA,Hail,0,0,0.0,0.0
1959,NORTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1959,NORTH CAROLINA,Tornado,1,0,252500.0,0.0
1959,NORTH DAKOTA,Hail,0,0,0.0,0.0
1959,NORTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1959,NORTH DAKOTA,Tornado,1,0,27750.0,0.0
1959,OHIO,Hail,0,0,0.0,0.0
1959,OHIO,Thunderstorm Wind,0,0,0.0,0.0
1959,OHIO,Tornado,6,0,515500.0,0.0
1959,OKLAHOMA,Hail,0,0,0.0,0.0
1959,OKLAHOMA,Thunderstorm Wind,0,0,0.0,0.0
1959,OKLAHOMA,Tornado,42,7,2613000.0,0.0
1959,PENNSYLVANIA,Hail,0,0,0.0,0.0
1959,PENNSYLVANIA,Thunderstorm Wind,0,0,0.0,0.0
1959,RHODE ISLAND,Thunderstorm Wind,0,0,0.0,0.0
1959,SOUTH CAROLINA,Hail,0,0,0.0,0.0
1959,SOUTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1959,SOUTH CAROLINA,Tornado,0,0,27530.0,0.0
1959,SOUTH DAKOTA,Hail,0,0,0.0,0.0
1959,SOUTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1959,SOUTH DAKOTA,Tornado,3,0,152500.0,0.0
1959,TENNESSEE,Hail,0,0,0.0,0.0
1959,TENNESSEE,Thunderstorm Wind,0,0,0.0,0.0
1959,TENNESSEE,Tornado,10,0,750000.0,0.0
1959,TEXAS,Hail,0,0,0.0,0.0
1959,TEXAS,Thunderstorm Wind,0,0,0.0,0.0
1959,TEXAS,Tornado,64,6,4612370.0,0.0
1959,UTAH,Hail,0,0,0.0,0.0
1959,VERMONT,Hail,0,0,0.0,0.0
1959,VERMONT,Thunderstorm Wind,0,0,0.0,0.0
1959,VIRGINIA,Hail,0,0,0.0,0.0
1959,VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1959,VIRGINIA,Tornado,13,12,907500.0,0.0
1959,WEST VIRGINIA,Hail,0,0,0.0,0.0
1959,WEST VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1959,WEST VIRGINIA,Tornado,12,0,25000.0,0.0
1959,WISCONSIN,Hail,0,0,0.0,0.0
1959,WISCONSIN,Thunderstorm Wind,0,0,0.0,0.0
1959,WISCONSIN,Tornado,15,0,3965280.0,0.0
1959,WYOMING,Hail,0,0,0.0,0.0
1959,WYOMING,Thunderstorm Wind,0,0,0.0,0.0
1959,WYOMING,Tornado,1,1,55000.0,0.0
1960,ALABAMA,Hail,0,0,0.0,0.0
1960,ALABAMA,Thunderstorm Wind,0,0,0.0,0.0
1960,ALABAMA,Tornado,2,0,557500.0,0.0
1960,ARIZONA,Hail,0,0,0.0,0.0
1960,ARIZONA,Thunderstorm Wind,0,0,0.0,0.0
1960,ARIZONA,Tornado,0,0,25000.0,0.0
1960,ARKANSAS,Hail,0,0,0.0,0.0
1960,ARKANSAS,Thunderstorm Wind,0,0,0.0,0.0
1960,ARKANSAS,Tornado,58,1,8885250.0,0.0
1960,CALIFORNIA,Hail,0,0,0.0,0.0
1960,CALIFORNIA,Thunderstorm Wind,0,0,0.0,0.0
1960,CALIFORNIA,Tornado,0,0,0.0,0.0
1960,COLORADO,Hail,0,0,0.0,0.0
1960,COLORADO,Thunderstorm Wind,0,0,0.0,0.0
1960,COLORADO,Tornado,3,2,308060.0,0.0
1960,CONNECTICUT,Hail,0,0,0.0,0.0
1960,CONNECTICUT,Thunderstorm Wind,0,0,0.0,0.0
1960,DELAWARE,Thunderstorm Wind,0,0,0.0,0.0
1960,FLORIDA,Hail,0,0,0.0,0.0
1960,FLORIDA,Thunderstorm Wind,0,0,0.0,0.0
1960,FLORIDA,Tornado,9,1,1900680.0,0.0
1960,GEORGIA,Hail,0,0,0.0,0.0
1960,GEORGIA,Thunderstorm Wind,0,0,0.0,0.0
1960,GEORGIA,Tornado,0,0,310000.0,0.0
1960,IDAHO,Hail,0,0,0.0,0.0
1960,IDAHO,Thunderstorm Wind,0,0,0.0,0.0
1960,ILLINOIS,Hail,0,0,0.0,0.0
1960,ILLINOIS,Thunderstorm Wind,0,0,0.0,0.0
1960,ILLINOIS,Tornado,26,0,5410500.0,0.0
1960,INDIANA,Hail,0,0,0.0,0.0
1960,INDIANA,Thunderstorm Wind,0,0,0.0,0.0
1960,INDIANA,Tornado,1,0,567530.0,0.0
1960,IOWA,Hail,0,0,0.0,0.0
1960,IOWA,Thunderstorm Wind,0,0,0.0,0.0
1960,IOWA,Tornado,5,1,2315000.0,0.0
1960,KANSAS,Hail,0,0,0.0,0.0
1960,KANSAS,Thunderstorm Wind,0,0,0.0,0.0
1960,KANSAS,Tornado,121,1,28835510.0,0.0
1960,KENTUCKY,Hail,0,0,0.0,0.0
1960,KENTUCKY,Thunderstorm Wind,0,0,0.0,0.0
1960,KENTUCKY,Tornado,12,0,2500250.0,0.0
1960,LOUISIANA,Hail,0,0,0.0,0.0
1960,LOUISIANA,Thunderstorm Wind,0,0,0.0,0.0
1960,LOUISIANA,Tornado,12,0,877500.0,0.0
1960,MAINE,Hail,0,0,0.0,0.0
1960,MAINE,Thunderstorm Wind,0,0,0.0,0.0
1960,MAINE,Tornado,0,0,25000.0,0.0
1960,MARYLAND,Hail,0,0,0.0,0.0
1960,MARYLAND,Thunderstorm Wind,0,0,0.0,0.0
1960,MARYLAND,Tornado,0,0,5000.0,0.0
1960,MASSACHUSETTS,Hail,0,0,0.0,0.0
1960,MASSACHUSETTS,Thunderstorm Wind,0,0,0.0,0.0
1960,MASSACHUSETTS,Tornado,0,0,30.0,0.0
1960,MICHIGAN,Hail,0,0,0.0,0.0
1960,MICHIGAN,Thunderstorm Wind,0,0,0.0,0.0
1960,MICHIGAN,Tornado,0,0,82500.0,0.0
1960,MINNESOTA,Hail,0,0,0.0,0.0
1960,MINNESOTA,Thunderstorm Wind,0,0,0.0,0.0
1960,MINNESOTA,Tornado,0,0,102530.0,0.0
1960,MISSISSIPPI,Hail,0,0,0.0,0.0
1960,MISSISSIPPI,Thunderstorm Wind,0,0,0.0,0.0
1960,MISSISSIPPI,Tornado,2,0,335000.0,0.0
1960,MISSOURI,Hail,0,0,0.0,0.0
1960,MISSOURI,Thunderstorm Wind,0,0,0.0,0.0
1960,MISSOURI,Tornado,9,0,1128000.0,0.0
1960,MONTANA,Hail,0,0,0.0,0.0
1960,MONTANA,Thunderstorm Wind,0,0,0.0,0.0
1960,MONTANA,Tornado,0,0,2750.0,0.0
1960,NEBRASKA,Hail,0,0,0.0,0.0
1960,NEBRASKA,Thunderstorm Wind,0,0,0.0,0.0
1960,NEBRASKA,Tornado,11,2,2035000.0,0.0
1960,NEW HAMPSHIRE,Thunderstorm Wind,0,0,0.0,0.0
1960,NEW HAMPSHIRE,Tornado,0,0,2500.0,0.0
1960,NEW JERSEY,Thunderstorm Wind,0,0,0.0,0.0
1960,NEW JERSEY,Tornado,6,0,302750.0,0.0
1960,NEW MEXICO,Hail,0,0,0.0,0.0
1960,NEW MEXICO,Thunderstorm Wind,0,0,0.0,0.0
1960,NEW MEXICO,Tornado,34,0,50000.0,0.0
1960,NEW YORK,Hail,0,0,0.0,0.0
1960,NEW YORK,Thunderstorm Wind,0,0,0.0,0.0
1960,NEW YORK,Tornado,9,0,25275030.0,0.0
1960,NORTH CAROLINA,Hail,0,0,0.0,0.0
1960,NORTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1960,NORTH CAROLINA,Tornado,9,0,427500.0,0.0
1960,NORTH DAKOTA,Hail,0,0,0.0,0.0
1960,NORTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1960,NORTH DAKOTA,Tornado,1,0,35030.0,0.0
1960,OHIO,Hail,0,0,0.0,0.0
1960,OHIO,Thunderstorm Wind,0,0,0.0,0.0
1960,OHIO,Tornado,0,0,105250.0,0.0
1960,OKLAHOMA,Hail,0,0,0.0,0.0
1960,OKLAHOMA,Thunderstorm Wind,0,0,0.0,0.0
1960,OKLAHOMA,Tornado,319,35,26908810.0,0.0
1960,OREGON,Hail,0,0,0.0,0.0
1960,OREGON,Tornado,0,0,2500.0,0.0
1960,PENNSYLVANIA,Hail,0,0,0.0,0.0
1960,PENNSYLVANIA,Thunderstorm Wind,0,0,0.0,0.0
1960,PENNSYLVANIA,Tornado,0,0,525000.0,0.0
1960,SOUTH CAROLINA,Hail,0,0,0.0,0.0
1960,SOUTH CAROLINA,Thunderstorm Wind,0,0,0.0,0.0
1960,SOUTH CAROLINA,Tornado,10,0,2575000.0,0.0
1960,SOUTH DAKOTA,Hail,0,0,0.0,0.0
1960,SOUTH DAKOTA,Thunderstorm Wind,0,0,0.0,0.0
1960,SOUTH DAKOTA,Tornado,1,0,307780.0,0.0
1960,TENNESSEE,Hail,0,0,0.0,0.0
1960,TENNESSEE,Thunderstorm Wind,0,0,0.0,0.0
1960,TENNESSEE,Tornado,1,0,50000.0,0.0
1960,TEXAS,Hail,0,0,0.0,0.0
1960,TEXAS,Thunderstorm Wind,0,0,0.0,0.0
1960,TEXAS,Tornado,73,3,5182750.0,0.0
1960,UTAH,Hail,0,0,0.0,0.0
1960,VERMONT,Hail,0,0,0.0,0.0
1960,VERMONT,Thunderstorm Wind,0,0,0.0,0.0
1960,VERMONT,Tornado,0,0,27500.0,0.0
1960,VIRGINIA,Hail,0,0,0.0,0.0
1960,VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1960,VIRGINIA,Tornado,0,0,100250.0,0.0
1960,WEST VIRGINIA,Hail,0,0,0.0,0.0
1960,WEST VIRGINIA,Thunderstorm Wind,0,0,0.0,0.0
1960,WISCONSIN,Hail,0,0,0.0,0.0
1960,WISCONSIN,Thunderstorm Wind,0,0,0.0,0.0
1960,WISCONSIN,Tornado,0,0,85250.0,0.0
1960,WYOMING,Hail,0,0,0.0,0.0
1960,WYOMING,Thunderstorm Wind,0,0,0.0,0.0
1960,WYOMING,Tornado,3,0,52750.0,0.0
